claim_id,section,subsection,surface,statistic_type,token_form,token,parsed_value,decimals_quoted,aggregation_unit,source_alias,source_artifact_id,json_pointer,generated_value,abs_delta,tolerance_rule,flag,flag_reason,resolution_confidence,external_literature,derived_now_generated,source_sha256,sentence
C0298,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,count,count,0,0.0,0,,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/2/n_refusal,0.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| behavioural-uncensored candidate | 5 | 0 | 0.0000 | 1 READS, 4 UNDEFINED |"
C0299,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,real,real,0.0000,0.0,4,,E2,art_1xT3w1joqeJ8,/metadata/results/joint_scatter_points/2/max_refusal_rate,0.0,0.0,|delta| <= 0.5e-4 is ROUNDING_OK,MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| behavioural-uncensored candidate | 5 | 0 | 0.0000 | 1 READS, 4 UNDEFINED |"
C0300,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,count,count,1,1.0,0,,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/0/n_refusal,1.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| behavioural-uncensored candidate | 5 | 0 | 0.0000 | 1 READS, 4 UNDEFINED |"
C0301,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,count,count,4,4.0,0,,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/6/stratum_composition/harmless/n,4.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| behavioural-uncensored candidate | 5 | 0 | 0.0000 | 1 READS, 4 UNDEFINED |"
C0302,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,verdict_string,real,READS,,0,,E2,art_1xT3w1joqeJ8,/metadata/results/sanity_panel/rows/37/verdict,READS,,EXACT (counts and verdict strings),MATCH,verdict string reproduced verbatim from a stamped source,NA,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| behavioural-uncensored candidate | 5 | 0 | 0.0000 | 1 READS, 4 UNDEFINED |"
C0303,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,verdict_string,real,UNDEFINED,,0,,E2,art_1xT3w1joqeJ8,/metadata/results/sanity_panel/rows/53/verdict,UNDEFINED,,EXACT (counts and verdict strings),MATCH,verdict string reproduced verbatim from a stamped source,NA,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| behavioural-uncensored candidate | 5 | 0 | 0.0000 | 1 READS, 4 UNDEFINED |"
C0304,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,count,count,4,4.0,0,,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/6/stratum_composition/harmless/n,4.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| behavioural-uncensored unverified | 4 | 3 | 0.2884 | 3 READS, 1 UNDEFINED |"
C0305,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,count,count,3,3.0,0,,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/1/stratum_composition/xstest/n,3.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| behavioural-uncensored unverified | 4 | 3 | 0.2884 | 3 READS, 1 UNDEFINED |"
C0306,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,real,real,0.2884,0.2884,4,,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/by_arm/behavioural_uncensored_unverified/median_spontaneous_refusal_rate,0.28843930635838155,3.930635838156338e-05,|delta| <= 0.5e-4 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| behavioural-uncensored unverified | 4 | 3 | 0.2884 | 3 READS, 1 UNDEFINED |"
C0307,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,count,count,3,3.0,0,,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/1/stratum_composition/xstest/n,3.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| behavioural-uncensored unverified | 4 | 3 | 0.2884 | 3 READS, 1 UNDEFINED |"
C0308,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,count,count,1,1.0,0,,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/0/n_refusal,1.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| behavioural-uncensored unverified | 4 | 3 | 0.2884 | 3 READS, 1 UNDEFINED |"
C0309,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,verdict_string,real,READS,,0,,E2,art_1xT3w1joqeJ8,/metadata/results/sanity_panel/rows/37/verdict,READS,,EXACT (counts and verdict strings),MATCH,verdict string reproduced verbatim from a stamped source,NA,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| behavioural-uncensored unverified | 4 | 3 | 0.2884 | 3 READS, 1 UNDEFINED |"
C0310,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,verdict_string,real,UNDEFINED,,0,,E2,art_1xT3w1joqeJ8,/metadata/results/sanity_panel/rows/53/verdict,UNDEFINED,,EXACT (counts and verdict strings),MATCH,verdict string reproduced verbatim from a stamped source,NA,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| behavioural-uncensored unverified | 4 | 3 | 0.2884 | 3 READS, 1 UNDEFINED |"
C0311,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",caption,verdict_string,real,UNDEFINED,,0,,E2,art_1xT3w1joqeJ8,/metadata/results/sanity_panel/rows/53/verdict,UNDEFINED,,EXACT (counts and verdict strings),MATCH,verdict string reproduced verbatim from a stamped source,NA,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"Detection needs refusals to read; the arms that emit none return UNDEFINED, not AT_CHANCE."
C0312,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",caption,verdict_string,real,AT_CHANCE,,0,,E2,art_1xT3w1joqeJ8,/metadata/results/sanity_panel/rows/49/verdict,AT_CHANCE,,EXACT (counts and verdict strings),MATCH,verdict string reproduced verbatim from a stamped source,NA,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"Detection needs refusals to read; the arms that emit none return UNDEFINED, not AT_CHANCE."
C0313,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,AUROC,interval,95%,0.95,2,checkpoint,E2,art_1xT3w1joqeJ8,/metadata/results/joint_scatter_points/40/detection_ci95/1,0.9533669491934387,0.0033669491934387175,|delta| <= 0.5e-2 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,| checkpoint | class | archived pool: A AUROC [95% CI] | archived paired $A-B$ | own-text pool: A AUROC [95% CI] | own-text verdict | spontaneous refusal rate | A contrast units at 50% refusal | A max refusal rate |
C0314,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,AUROC,interval,95%,0.95,2,checkpoint,E2,art_1xT3w1joqeJ8,/metadata/results/joint_scatter_points/40/detection_ci95/1,0.9533669491934387,0.0033669491934387175,|delta| <= 0.5e-2 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,| checkpoint | class | archived pool: A AUROC [95% CI] | archived paired $A-B$ | own-text pool: A AUROC [95% CI] | own-text verdict | spontaneous refusal rate | A contrast units at 50% refusal | A max refusal rate |
C0315,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,AUROC,real,50%,0.5,2,checkpoint,E2,art_1xT3w1joqeJ8,/metadata/results/h2_depth_vs_breadth/per_member/20/matched_contrast_ci95/1,0.5,0.0,|delta| <= 0.5e-2 is ROUNDING_OK,MATCH,resolved against a stamped source,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,| checkpoint | class | archived pool: A AUROC [95% CI] | archived paired $A-B$ | own-text pool: A AUROC [95% CI] | own-text verdict | spontaneous refusal rate | A contrast units at 50% refusal | A max refusal rate |
C0316,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,interval,real,0.612,0.612,3,,V2_VERDICT,art_P-_YL8tdIwqF,/per_member/abliterated_1p7/own_peak_rate/deciding_numbers/NET_B_minus_Z/ci95/1,0.6122059973924381,0.00020599739243809534,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,9399744048a260866f84fdf01b773777cf4be064bb75e3e27e5ba8e0401444ff,"| Qwen3-0.6B-Base | base | 0.612 [0.565, 0.658] | $+0.074$ | 0.915 [0.869, 0.953] | READS | 0.0574 | 1.23 | 0.667 |"
C0317,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,interval,interval,0.565,0.565,3,,A1_ANALYSIS1,iter_3_gen_art_evaluation_1,/per_checkpoint/base_0p6/axes/A_canned/centred/auroc_ci95/0,0.5651167276970731,0.00011672769707316011,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,c670b0b8a28b1ce02908366b5d13213d5f4e165aba01c866c2458c2ba194f47a,"| Qwen3-0.6B-Base | base | 0.612 [0.565, 0.658] | $+0.074$ | 0.915 [0.869, 0.953] | READS | 0.0574 | 1.23 | 0.667 |"
C0318,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,interval,interval,0.658,0.658,3,,A1_ANALYSIS1,iter_3_gen_art_evaluation_1,/per_checkpoint/base_0p6/axes/A_canned/centred/auroc_ci95/1,0.6576248043402037,0.00037519565979637903,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,c670b0b8a28b1ce02908366b5d13213d5f4e165aba01c866c2458c2ba194f47a,"| Qwen3-0.6B-Base | base | 0.612 [0.565, 0.658] | $+0.074$ | 0.915 [0.869, 0.953] | READS | 0.0574 | 1.23 | 0.667 |"
C0319,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,interval,real,+0.074,0.074,3,,E2,art_1xT3w1joqeJ8,/metadata/results/h2_depth_vs_breadth/per_member/3/matched_contrast_delta,0.07407407407407408,7.40740740740875e-05,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| Qwen3-0.6B-Base | base | 0.612 [0.565, 0.658] | $+0.074$ | 0.915 [0.869, 0.953] | READS | 0.0574 | 1.23 | 0.667 |"
C0320,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,interval,real,0.915,0.915,3,,E2,art_1xT3w1joqeJ8,/metadata/results/joint_scatter_points/29/detection_ci95/1,0.9154178573596752,0.0004178573596751445,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| Qwen3-0.6B-Base | base | 0.612 [0.565, 0.658] | $+0.074$ | 0.915 [0.869, 0.953] | READS | 0.0574 | 1.23 | 0.667 |"
C0321,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,interval,interval,0.869,0.869,3,,E2,art_1xT3w1joqeJ8,/metadata/results/joint_scatter_points/40/detection_ci95/0,0.8686311677623033,0.0003688322376966813,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| Qwen3-0.6B-Base | base | 0.612 [0.565, 0.658] | $+0.074$ | 0.915 [0.869, 0.953] | READS | 0.0574 | 1.23 | 0.667 |"
C0322,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,interval,interval,0.953,0.953,3,,E2,art_1xT3w1joqeJ8,/metadata/results/joint_scatter_points/40/detection_ci95/1,0.9533669491934387,0.0003669491934387148,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| Qwen3-0.6B-Base | base | 0.612 [0.565, 0.658] | $+0.074$ | 0.915 [0.869, 0.953] | READS | 0.0574 | 1.23 | 0.667 |"
C0323,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,interval,real,0.0574,0.0574,4,,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/21/spontaneous_refusal_rate,0.05741324921135647,1.324921135646695e-05,|delta| <= 0.5e-4 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| Qwen3-0.6B-Base | base | 0.612 [0.565, 0.658] | $+0.074$ | 0.915 [0.869, 0.953] | READS | 0.0574 | 1.23 | 0.667 |"
C0324,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,interval,real,1.23,1.23,2,,E2,art_1xT3w1joqeJ8,/metadata/results/joint_scatter_points/40/c_50,1.2272727272727273,0.0027272727272726893,|delta| <= 0.5e-2 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| Qwen3-0.6B-Base | base | 0.612 [0.565, 0.658] | $+0.074$ | 0.915 [0.869, 0.953] | READS | 0.0574 | 1.23 | 0.667 |"
C0325,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,interval,real,0.667,0.667,3,,E2,art_1xT3w1joqeJ8,/metadata/results/joint_scatter_points/40/max_refusal_rate,0.6666666666666666,0.00033333333333340764,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| Qwen3-0.6B-Base | base | 0.612 [0.565, 0.658] | $+0.074$ | 0.915 [0.869, 0.953] | READS | 0.0574 | 1.23 | 0.667 |"
C0326,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,verdict_string,real,READS,,0,,E2,art_1xT3w1joqeJ8,/metadata/results/sanity_panel/rows/37/verdict,READS,,EXACT (counts and verdict strings),MATCH,verdict string reproduced verbatim from a stamped source,NA,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| Qwen3-0.6B-Base | base | 0.612 [0.565, 0.658] | $+0.074$ | 0.915 [0.869, 0.953] | READS | 0.0574 | 1.23 | 0.667 |"
C0327,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,interval,real,0.662,0.662,3,,E2,art_1xT3w1joqeJ8,/metadata/analysis_replay_gate/per_axis/0/archived,0.6619641283500077,3.5871649992302856e-05,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| Qwen3-0.6B | instruct | 0.662 [0.596, 0.713] | $+0.152$ | 0.980 [0.944, 1.000] | READS | 0.0422 | 0.82 | 1.000 |"
C0328,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,interval,interval,0.596,0.596,3,,E2,art_1xT3w1joqeJ8,/metadata/results/joint_scatter_points/40/params_b,0.596067548,6.754799999997285e-05,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| Qwen3-0.6B | instruct | 0.662 [0.596, 0.713] | $+0.152$ | 0.980 [0.944, 1.000] | READS | 0.0422 | 0.82 | 1.000 |"
C0329,Results,"Reading and steering are coupled, and our previous dissociation was an item-pool artifact",table,interval,interval,0.713,0.713,3,,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/13/class_stratum_separation,0.7134545454545455,0.00045454545454548523,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"| Qwen3-0.6B | instruct | 0.662 [0.596, 0.713] | $+0.152$ | 0.980 [0.944, 1.000] | READS | 0.0422 | 0.82 | 1.000 |"
